ligand,ID,CAN SMILES,SMILES,P in rings,diff R,Formula:Formula,MolWt:MWt,AtomCount:nAtom,RotatableBondsCount:nRotB,Virtual,Chiral,diast,diast,PH,PB,PC,PN,PO,PF,PSi,PS,PC3,PAr3,CPN,CPO,P[N]3,P(OR)3,Phosphoramidite,PON2,PXY,,rkey,[Fe],Buchwald 1,Buchwald 2,PPhR2,Cy2PR,Cy checked?,Pkey,WuPhos,CAS PR3,COM,sigma_and_strem
P(iPr)2/O(p-OMePh),00001315,COc1ccc(Oc2ccc3ccccc3c2-c2c(P(C(C)C)C(C)C)ccc3ccccc23)cc1,CC(P(C1=C(C2=C(C=CC=C3)C3=CC=C2OC4=CC=C(OC)C=C4)C5=C(C=CC=C5)C=C1)C(C)C)C,0,2,C33H33O2P,493,69,7,,1,0,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,1,0,0,,0,,not on scifinder,0,#REF!
P(iPr)2/O(p-CF3Ph),00001316,CC(C)P(c1ccc2ccccc2c1-c1c(Oc2ccc(C(F)(F)F)cc2)ccc2ccccc12)C(C)C,CC(P(C1=C(C2=C(C=CC=C3)C3=CC=C2OC4=CC=C(C(F)(F)F)C=C4)C5=C(C=CC=C5)C=C1)C(C)C)C,0,2,C33H30F3OP,531,68,7,,1,0,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,1,0,0,,0,,not on scifinder,0,#REF!
P(iPr)2/OCH2(1-naph),00001317,CC(C)P(c1ccc2ccccc2c1-c1c(OCc2cccc3ccccc23)ccc2ccccc12)C(C)C,CC(P(C1=C(C2=C(C=CC=C3)C3=CC=C2OCC4=CC=CC5=C4C=CC=C5)C6=C(C=CC=C6)C=C1)C(C)C)C,0,2,C37H35OP,527,74,7,,1,0,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,1,0,0,,0,,405877-68-1,0,#REF!
H8/P(iPr)2/OPh,00001318,CC(C)P(c1ccc2c(c1-c1c(Oc3ccccc3)ccc3c1CCCC3)CCCC2)C(C)C,CC(P(C1=C(C2=C(CCCC3)C3=CC=C2OC4=CC=CC=C4)C5=C(CCCC5)C=C1)C(C)C)C,0,2,C32H39OP,471,73,6,,1,0,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,1,0,0,,0,,not on scifinder,0,#REF!
P(iPr)2/NMe2,00001319,CC(C)P(c1ccc2ccccc2c1-c1c(N(C)C)ccc2ccccc12)C(C)C,CC(P(C1=C(C2=C(C=CC=C3)C3=CC=C2N(C)C)C4=C(C=CC=C4)C=C1)C(C)C)C,0,2,C28H32NP,414,62,5,,1,0,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,1,0,0,,0,,"405877-62-5 (1R), 571206-30-9 (1S), 320381-23-5",0,#REF!
P(Cyp)2/O(o-tolyl),00001320,Cc1ccccc1Oc1ccc2ccccc2c1-c1c(P(C2CCCC2)C2CCCC2)ccc2ccccc12,CC(C=CC=C1)=C1OC2=CC=C3C(C=CC=C3)=C2C4=C(P(C5CCCC5)C6CCCC6)C=CC7=C4C=CC=C7,0,2,C37H37OP,529,76,6,,1,0,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,1,0,0,,0,,not on scifinder,0,#REF!
P(Cyp)2/H,00001321,c1ccc2c(-c3c(P(C4CCCC4)C4CCCC4)ccc4ccccc34)cccc2c1,C1(C=CC=C2)=C2C(C3=C(C=CC=C4)C4=CC=C3)=C(P(C5CCCC5)C6CCCC6)C=C1,0,2,C30H31P,423,62,4,,1,0,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,1,0,0,,0,,1581311-20-7,0,#REF!
P(Cy)2/OPh/OMe,00001330,COc1cc2ccccc2c(-c2c(P(C3CCCCC3)C3CCCCC3)ccc3ccccc23)c1Oc1ccccc1,COC1=C(OC2=CC=CC=C2)C(C3=C(P(C4CCCCC4)C5CCCCC5)C=CC6=C3C=CC=C6)=C(C=CC=C7)C7=C1,0,2,C39H41O2P,573,83,7,,1,0,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,1,0,1,,0,,not on scifinder,0,#REF!
P(Cy)2/OPh/Ph,00001331,c1ccc(Oc2c(-c3ccccc3)cc3ccccc3c2-c2c(P(C3CCCCC3)C3CCCCC3)ccc3ccccc23)cc1,C1(C=CC=C2)=C2C(C3=C(C=CC=C4)C4=CC(C5=CC=CC=C5)=C3OC6=CC=CC=C6)=C(P(C7CCCCC7)C8CCCCC8)C=C1,0,2,C44H43OP,619,89,7,,1,0,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,1,0,1,,0,,not on scifinder,0,#REF!
"2,2'-biphenyl/P(Cyp)2/OPh",00001332,Cc1cccc(Oc2ccccc2)c1-c1c(C)cccc1P(C1CCCC1)C1CCCC1,CC1=CC=CC(P(C2CCCC2)C3CCCC3)=[C@]1[C@]4=C(C)C=CC=C4OC5=CC=CC=C5,0,2,C30H35OP,443,67,6,,1,0,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,1,0,0,,0,,not on scifinder,0,#REF!
"3,3'-phenanthryl/P(iPr)2/OPh",00001333,CC(C)P(c1cc2ccc3ccccc3c2cc1-c1cc2c(ccc3ccccc32)cc1Oc1ccccc1)C(C)C,CC(P(C1=C(C2=CC(C(C=CC=C3)=C3C=C4)=C4C=C2OC5=CC=CC=C5)C=C6C(C=CC7=C6C=CC=C7)=C1)C(C)C)C,0,2,C40H35OP,563,77,6,,1,0,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,1,0,0,,0,,not on scifinder,0,#REF!
PCyp2_OPMP,00001334,COc1ccc(Oc2ccc(cccc3)c3c2c(c(P(C4CCCC4)C5CCCC5)cc6)c7c6cccc7)cc1,COc1ccc(Oc2ccc(cccc3)c3c2c(c(P(C4CCCC4)C5CCCC5)cc6)c7c6cccc7)cc1,0,2,C37H37O2P,545,77,7,,1,0,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,1,0,0,,0,,,,#REF!
"P(3Me,4Ph-Ph)3",00001400,Cc1cc(P(c2ccc(-c3ccccc3)c(C)c2)c2ccc(-c3ccccc3)c(C)c2)ccc1-c1ccccc1,CC1=CC(P(C2=CC=C(C3=CC=CC=C3)C(C)=C2)C4=CC=C(C5=CC=CC=C5)C(C)=C4)=CC=C1C6=CC=CC=C6,0,1,C39H33P,533,73,6,,0,0,,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,,0,0,0,,0,,not on scifinder,0,#REF!
PF3,00001401,FP(F)F,FP(F)F,0,1,F3P,88,4,0,,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,0,,0,0,0,,7,,7783-55-3,0,#REF!
PPh2(CH2OH),00001402,OCP(c1ccccc1)c1ccccc1,OCP(C1=CC=CC=C1)C1=CC=CC=C1,0,2,C13H13OP,216,28,3,,0,0,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,5958-44-1,1,#REF!
PPh2Ethyne,00001403,C#CP(c1ccccc1)c1ccccc1,C#CP(C1=CC=CC=C1)C1=CC=CC=C1,0,2,C14H11P,210,26,2,,0,0,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,6104-47-8,1,#REF!
PPh2Nap,00001404,c1ccc(P(c2ccccc2)c2cccc3ccccc23)cc1,C1=CC=C(C=C1)P(C1=CC=CC=C1)C1=CC=CC2=CC=CC=C12,0,2,C22H17P,312,40,3,,0,0,,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,1162-90-9,1,#REF!
PPh2(Mes-methanone),00001405,Cc1cc(C)c(C(=O)P(c2ccccc2)c2ccccc2)c(C)c1,CC1=CC(C)=C(C(=O)P(C2=CC=CC=C2)C2=CC=CC=C2)C(C)=C1,0,2,C22H21OP,332,45,4,,0,0,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,80793-79-9,1,#REF!
PPh2(CH2CH2CN),00001406,N#CCCP(c1ccccc1)c1ccccc1,N#CCCP(C1=CC=CC=C1)C1=CC=CC=C1,0,2,C15H14NP,239,31,4,,0,0,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,5032-65-5,1,#REF!
P(p-styrene)3,00001407,C=Cc1ccc(P(c2ccc(C=C)cc2)c2ccc(C=C)cc2)cc1,C=CC(C=C1)=CC=C1P(C2=CC=C(C=C)C=C2)C3=CC=C(C=C)C=C3,0,1,C24H21P,340,46,6,,0,0,,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,95705-40-1,1,#REF!
PPh2(EtPh),00001408,c1ccc(CCP(c2ccccc2)c2ccccc2)cc1,C(CC1=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1,0,2,C20H19P,290,40,5,,0,0,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,5952-49-8,1,1
PPh2(tBu-Ethylene),00001409,CC(C)(C)C#CP(c1ccccc1)c1ccccc1,CC(C)(C)C#CP(C1=CC=CC=C1)C1=CC=CC=C1,0,2,C18H19P,266,38,2,,0,0,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,33730-51-7,1,#REF!
PPh2(Me-Ethylene),00001410,CC#CP(c1ccccc1)c1ccccc1,CC#CP(C1=CC=CC=C1)C1=CC=CC=C1,0,2,C15H13P,224,29,2,,0,0,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,6224-94-8,1,#REF!
PPhMeProp,00001411,CCCP(C)c1ccccc1,CP(C1=CC=CC=C1)CCC,0,3,C10H15P,166,26,3,,1,0,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,"4653-62-7, 701-03-1 (S), 13153-89-4 (R)",1,#REF!
PPh2(p-MeBenzoate),00001412,COC(=O)c1ccc(P(c2ccccc2)c2ccccc2)cc1,COC(=O)C1=CC=C(C=C1)P(C1=CC=CC=C1)C1=CC=CC=C1,0,2,C20H17O2P,320,40,5,,0,0,,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,5032-51-9,1,#REF!
PPh2(MeTMS),00001413,C[Si](C)(C)CP(c1ccccc1)c1ccccc1,C[Si](C)(C)CP(C1=CC=CC=C1)C1=CC=CC=C1,0,2,C16H21PSi,272,39,4,,0,0,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,4451-96-1,1,#REF!
Phosphole-Ph,00001414,c1ccc(-p2cccc2)cc1,C1=CP(C=C1)C1=CC=CC=C1,1,2,C10H9P,160,20,1,,0,0,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,1,0,,0,,20342-00-1,1,#REF!
PPh2(3-pyridine),00001415,c1ccc(P(c2ccccc2)c2cccnc2)cc1,P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CN=CC=C3,0,2,C17H14NP,263,33,3,,0,0,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,104114-99-0,1,#REF!
ring diNap-PPh,00001416,c1ccc(P2Cc3ccc4ccccc4c3-c3c(ccc4ccccc34)C2)cc1,C12=CC=CC=C1C=CC(CP(C3=CC=CC=C3)C4)=C2C5=C4C=CC6=CC=CC=C65,1,2,C28H21P,388,50,1,,1,0,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,1,0,,0,,"155898-25-2 (11bS), 174390-35-3 (11bR), 155825-57-3",0,#REF!
PPh2(3-butene),00001417,C=CCCP(c1ccccc1)c1ccccc1,C=CCCP(C1=CC=CC=C1)C2=CC=CC=C2,0,2,C16H17P,240,34,5,,0,0,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,4124-07-6,1,#REF!
Pme(CH2OH)2,00001418,CP(CO)CO,CP(CO)CO,0,2,C3H9O2P,108,15,2,,0,0,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,5958-52-1,1,#REF!
PPh2(m-BrPh),00001419,Brc1cccc(P(c2ccccc2)c2ccccc2)c1,BrC1=CC(P(C2=CC=CC=C2)C3=CC=CC=C3)=CC=C1,0,2,C18H14BrP,341,34,3,,0,0,,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,10212-03-0,1,#REF!
PPh2(4-pyridine),00001420,c1ccc(P(c2ccccc2)c2ccncc2)cc1,C1=CC=C(C=C1)P(C1=CC=CC=C1)C1=CC=NC=C1,0,2,C17H14NP,263,33,3,,0,0,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,54750-98-0,1,#REF!
PPhMeBn,00001421,CP(Cc1ccccc1)c1ccccc1,CP(CC1=CC=CC=C1)C1=CC=CC=C1,0,3,C14H15P,214,30,3,,1,0,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,"23275-37-8, 25140-53-8 (R ), 34868-25-2 (S)",1,#REF!
PPh2(EtOMe),00001422,COCCP(c1ccccc1)c1ccccc1,COCCP(C1=CC=CC=C1)C2=CC=CC=C2,0,2,C15H17OP,244,34,5,,0,0,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,68899-50-3,1,#REF!
P(o-NMe2-Ph)3,00001423,CN(C)c1ccccc1P(c1ccccc1N(C)C)c1ccccc1N(C)C,CN(C)C(C=CC=C1)=C1P(C2=C(N(C)C)C=CC=C2)C3=C(N(C)C)C=CC=C3,0,1,C24H30N3P,391,58,6,,0,0,,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,4420-99-9,1,#REF!
PPhMeEt,00001424,CCP(C)c1ccccc1,CP(C1=CC=CC=C1)CC,0,3,C9H13P,152,23,2,,1,0,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,"15849-84-0, 72974-35-7 (S), 52119-19-4 (R )",1,#REF!
P(p-BrPh)3,00001425,Brc1ccc(P(c2ccc(Br)cc2)c2ccc(Br)cc2)cc1,BrC(C=C1)=CC=C1P(C2=CC=C(Br)C=C2)C3=CC=C(Br)C=C3,0,1,C18H12Br3P,499,34,3,,0,0,,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,29949-81-3,1,#REF!
P(C8H4F13)3,00001426,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCP(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FC(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)(F)CCP(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0,1,C25H12F41P,1122,79,25,,0,0,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,103249-38-3,1,#REF!
PPhMetBu,00001427,CP(c1ccccc1)C(C)(C)C,CP(C1=CC=CC=C1)C(C)(C)C,0,3,C11H17P,180,29,2,,1,0,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,"7621-16-1, 38736-54-8 (S), 25140-24-3 (R )",1,#REF!
"P(3,5-Ph2Ph)3",00001428,c1ccc(-c2cc(-c3ccccc3)cc(P(c3cc(-c4ccccc4)cc(-c4ccccc4)c3)c3cc(-c4ccccc4)cc(-c4ccccc4)c3)c2)cc1,C1(C2=CC(C3=CC=CC=C3)=CC(P(C4=CC(C5=CC=CC=C5)=CC(C6=CC=CC=C6)=C4)C7=CC(C8=CC=CC=C8)=CC(C9=CC=CC=C9)=C7)=C2)=CC=CC=C1,0,1,C54H39P,719,94,9,,0,0,,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,561068-06-2,1,#REF!
"P(3,5-(2,6-(2,6-Me2Ph)2Ph)2Ph)3",00001429,Cc1cccc(C)c1-c1cccc(-c2c(C)cccc2C)c1-c1cc(-c2c(-c3c(C)cccc3C)cccc2-c2c(C)cccc2C)cc(P(c2cc(-c3c(-c4c(C)cccc4C)cccc3-c3c(C)cccc3C)cc(-c3c(-c4c(C)cccc4C)cccc3-c3c(C)cccc3C)c2)c2cc(-c3c(-c4c(C)cccc4C)cccc3-c3c(C)cccc3C)cc(-c3c(-c4c(C)cccc4C)cccc3-c3c(C)cccc3C)c2)c1,CC1=CC=CC(C)=C1C2=CC=CC(C3=C(C)C=CC=C3C)=C2C4=CC(C5=C(C6=C(C)C=CC=C6C)C=CC=C5C7=C(C)C=CC=C7C)=CC(P(C8=CC(C9=C(C%10=C(C)C=CC=C%10C)C=CC=C9C%11=C(C)C=CC=C%11C)=CC(C%12=C(C%13=C(C)C=CC=C%13C)C=CC=C%12C%14=C(C)C=CC=C%14C)=C8)C%15=CC(C%16=C(C%17=C(C)C=CC=C%17C)C=CC=C%16C%18=C(C)C=CC=C%18C)=CC(C%19=C(C%20=C(C)C=CC=C%20C)C=CC=C%19C%21=C(C)C=CC=C%21C)=C%15)=C4,0,1,C150H135P,1969,286,21,,0,0,,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,922728-90-3,0,#REF!
"P(3,5-Mes2Ph)3",00001430,Cc1cc(C)c(-c2cc(-c3c(C)cc(C)cc3C)cc(P(c3cc(-c4c(C)cc(C)cc4C)cc(-c4c(C)cc(C)cc4C)c3)c3cc(-c4c(C)cc(C)cc4C)cc(-c4c(C)cc(C)cc4C)c3)c2)c(C)c1,CC1=C(C2=CC(C3=C(C=C(C)C=C3C)C)=CC(P(C4=CC(C5=C(C=C(C)C=C5C)C)=CC(C6=C(C=C(C)C=C6C)C)=C4)C7=CC(C8=C(C=C(C)C=C8C)C)=CC(C9=C(C=C(C)C=C9C)C)=C7)=C2)C(C)=CC(C)=C1,0,1,C72H75P,971,148,9,,0,0,,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,861259-58-7,1,#REF!
"(R,S) (2,4,5-Me-naphOPO)PN(Me-Bz)2",00001431,Cc1cc(C)c2op(N([C@@H](C)c3ccccc3)[C@H](C)c3ccccc3)oc3c(C)cc(C)c(C)c3c2c1C,Cc1c(C)c(c2c(C)c(C)cc(C)c2OP(N([C@@H](c3ccccc3)C)[C@H](c4ccccc4)C)O5)c5c(C)c1,1,2,C34H38NO2P,524,76,5,,1,1,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,,0,0,0,,3,,"705262-83-5 (1R,11aS), 885671-67-0 (1S,11aS), 1258223-35-6",0,#REF!
"(R,R) DSM Monophos",00001432,C[C@H](c1ccccc1)N([C@H](C)c1ccccc1)p1oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1,C[C@H](c1ccccc1)N([C@@H](c2ccccc2)C)P3Oc4ccc5ccccc5c4c6c(O3)ccc7ccccc67,1,2,C36H30NO2P,540,70,5,,1,1,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,,0,0,0,,3,,"209482-27-9 (1S,11bS),497883-22-4 (1R,11bS), 209482-28-0 (1S,11bR), 415918-91-1 (1R,11bR), 380230-02-4 (1S), 1611476-62-0 (1R,11bR rel), 712352-08-4 (1R), 1258223-41-4, 1592004-06-2 (1S,11bR), 640720-25-8 (1R,11bS rel), 1455099-21-4 (1R rel)",1,1
"PPh(2,4Xyl)2",00001433,Cc1ccc(P(c2ccccc2)c2ccc(C)cc2C)c(C)c1,CC(C=C(C)C=C1)=C1P(C2=C(C)C=C(C)C=C2)C3=CC=CC=C3,0,2,C22H23P,318,46,3,,0,0,,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,0,,0,1,0,,0,,79995-22-5,1,#REF!
P(2CF3Ph)2(2OMePh),00001434,COc1ccccc1P(c1ccccc1C(F)(F)F)c1ccccc1C(F)(F)F,COC1=C(P(C2=C(C(F)(F)F)C=CC=C2)C3=C(C(F)(F)F)C=CC=C3)C=CC=C1,0,2,C21H15F6OP,428,44,6,,0,0,,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,22350-60-0,0,#REF!
tetrahydro CyJohnPhos,00001435,c1ccc(C2=C(P(C3CCCCC3)C3CCCCC3)CCCC2)cc1,C1(C2=C(P(C3CCCCC3)C4CCCCC4)CCCC2)=CC=CC=C1,0,2,C24H35P,355,60,4,,0,0,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,1,0,1,,0,,1966159-48-7,0,#REF!
NMe2Ph3PCy2_Indole,00001436,Cn1c(-c2ccccc2)c(P(C2CCCCC2)C2CCCCC2)c2ccccc21,CN(C(C1=CC=CC=C1)=C2P(C3CCCCC3)C4CCCCC4)C5=C2C=CC=C5,0,2,C27H34NP,404,63,4,,0,0,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,1,0,1,,0,,1067883-62-8,1,#REF!
NEt2DavePhos,00001437,CCN(CC)P(c1ccccc1-c1ccccc1N(C)C)N(CC)CC,CN(C1=CC=CC=C1C2=C(P(N(CC)CC)N(CC)CC)C=CC=C2)C,0,2,C22H34N3P,372,60,9,,0,0,,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,,0,,1966159-11-4,0,#REF!
PtBu H4phosphepine,00001438,CC(C)(C)P1CCC=CCC1,CC(P1CCC=CCC1)(C)C,1,2,C10H19P,170,30,1,,0,0,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,1011735-96-8,1,#REF!
"PCy2 2,6Ph2Ph",00001439,c1ccc(-c2cccc(-c3ccccc3)c2P(C2CCCCC2)C2CCCCC2)cc1,C1(C2=C(P(C3CCCCC3)C4CCCCC4)C(C5=CC=CC=C5)=CC=C2)=CC=CC=C1,0,2,C30H35P,427,66,5,,0,0,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,0,0,1,,0,,not on scifinder,0,#REF!
PiPrCy2,00001440,CC(C)P(C1CCCCC1)C1CCCCC1,CC(C)P(C1CCCCC1)C2CCCCC2,0,2,C15H29P,240,45,3,,0,0,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,1,,0,,42758-13-4,0,#REF!
"PiPr(3,5(CF3)2Ph)2",00001441,CC(C)P(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,CC(C)P(C1=CC(C(F)(F)F)=CC(C(F)(F)F)=C1)C2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2,0,2,C19H13F12P,500,45,7,,0,0,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,not on scifinder,0,#REF!
homo (SSR)-norbornyl2PiPr,00001442,CC(C)P([C@H]1C[C@@H]2CC[C@H]1C2)[C@H]1C[C@@H]2CC[C@H]1C2,CC(C)P([C@H]1C[C@@H]2CC[C@H]1C2)[C@@H]3[C@H](C4)CC[C@H]4C3,0,2,C17H29P,264,47,3,,1,1,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,not on scifinder,0,#REF!
hetero-norbornyl2PiPr,00001443,CC(C)P([C@H]1C[C@@H]2CC[C@H]1C2)[C@@H]1C[C@H]2CC[C@@H]1C2,CC(C)P([C@@H]1C[C@H]2CC[C@@H]1C2)[C@@H]3[C@H](C4)CC[C@H]4C3,0,2,C17H29P,264,47,3,,1,1,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,not on scifinder,0,#REF!
"PPh(3,4,5-(OMe)3-Ph)2",00001444,COc1cc(P(c2ccccc2)c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,COC1=CC(P(C2=CC=CC=C2)C3=CC(OC)=C(OC)C(OC)=C3)=CC(OC)=C1OC,0,2,C24H27O6P,442,58,9,,0,0,,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,0,,0,1,0,,0,,not on scifinder,0,#REF!
"P(8TRIP-2Nap)2(3,5-9Phen2-Ph)",00001445,CC(C)c1cc(C(C)C)c(-c2cccc3ccc(P(c4cc(-c5cc6ccccc6c6ccccc56)cc(-c5cc6ccccc6c6ccccc56)c4)c4ccc5cccc(-c6c(C(C)C)cc(C(C)C)cc6C(C)C)c5c4)cc23)c(C(C)C)c1,CC(c1cc(C(C)C)c(c(ccc2)c3c2ccc(P(c4cc(c(c5c(C(C)C)cc(C(C)C)cc5C(C)C)ccc6)c6cc4)C7=CC(C8=CC(C=CC=C9)=C9C%10=C8C=CC=C%10)=CC(C%11=C(C=CC=C%12)C%12=C(C=CC=C%13)C%13=C%11)=C7)c3)c(C(C)C)c1)C,0,2,C84H79P,1120,164,13,,0,0,,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,not on scifinder,0,#REF!
"P(6-(2,4,6-Ph3-Ph)-2Py)(Me2,tBu2Xanth)2",00001446,CC(C)(C)c1ccc2c(c1)C(C)(C)c1cc(C(C)(C)C)cc(P(c3cccc(-c4c(-c5ccccc5)cc(-c5ccccc5)cc4-c4ccccc4)n3)c3cc(C(C)(C)C)cc4c3Oc3ccc(C(C)(C)C)cc3C4(C)C)c1O2,CC(C)(c1cc(C(C)(c2c(O3)c(P(c4c5c(C(C)(C)c6cc(C(C)(C)C)ccc6O5)cc(C(C)(C)C)c4)C7=CC=CC(C8=C(C9=CC=CC=C9)C=C(C%10=CC=CC=C%10)C=C8C%11=CC=CC=C%11)=N7)cc(C(C)(C)C)c2)C)c3cc1)C,0,2,C75H78NO2P,1056,157,11,,0,0,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,not on scifinder,0,#REF!
P(TMS)2(DMPS),00001447,C[Si](C)(C)P([Si](C)(C)C)[Si](C)(C)c1ccccc1,C[Si](C)(C1=CC=CC=C1)P([Si](C)(C)C)[Si](C)(C)C,0,2,C14H29PSi3,313,47,4,,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,,0,,0,0,0,,7,,122345-73-7,0,#REF!
